report_year,report_week,refnr,country,country_code,danger_short,measures,reactingcountry,descript_category,countryoforigin,descript_product,descript_type,descript_descr,descript_brand
2012,4,10/1/2003,Netherlands,NL,Injuries ,Voluntary information to consumers.,,Motor vehicles,China, All terrain vehicle, XS-D055, All terrain vehicle.,XS
2012,4,10/5/2012,Spain,ES,Microbiological ,Withdrawal from the market ordered by the authorities. ,Romania,Toys,Spain, Soap bubble toy , models: , Tubes containing liquid for making soap bubbles.,Super Boom
2012,4,10/1/2002,France,FR,Chemical ,Seizure of the product ordered by the authorities,,Cosmetics,Ivory Coast," Skin gel ""Gel Fort"" (strong gel)", Batch: 31," Soft metallic tube with white screw-on cap, 60g.",L’Abidjanaise
2012,3,3/2/2003,Bulgaria,BG,Choking,Withdrawal from the market and obligation to inform consumers against the risks posed by the product ordered by the authorities.,,Food-imitating products,China, Decorative stones, Unknown," Small decorative stones, with sizes of up to 1 cm, in various colours – yellow, pink and green. „River Rocks”, „Scintillation”, „WARNING CHOKING HAZARD”. This toy is a marble. Not for children under 3 years” without any labels containing information in Bulgarian.",River Rocks
2012,3,3/3/2004,Germany,DE,Electric shock ,Voluntary recall from consumers.,,Electrical appliances and equipment,China," Remote-controlled socket ""Remote Power Socket Starter Kit"""," RCS-6G, EAN 4040849939242", Remote-controlled socket set.,Goobay
2012,3,3/5/2006,Spain,ES,Strangulation and Injuries,Withdrawal from the market ordered by the authorities. ,,"Clothing, textiles and fashion items",India, Beachwear,," The products are a swimming costume, a dress and a cardigan. All the garments have a tag label with ""Spantajaparos"" on one side and the details identifying the importer, the garment, etc. on the other.",Spantajaparos
2012,3,3/11/2012,Spain,ES,Injuries ,Withdrawal from the market ordered by the authorities.  ,,"Clothing, textiles and fashion items",India, Girls Blouse and dress,," Four garments. Three are girl's dresses and one is a girls' blouse. All the garments have a tag label with ""Spantajaparos"" on one side and the details identifying the importer, the garment, etc. on the other.",Spantajaparos
2012,3,4,Spain,ES,Strangulation and Injuries ,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",Unknown, Girls' bikini," Article No B594, size 2/3", Two-piece bikini: the top part is blue with pink ties and has two images of a girl. The bottom part is pink with a textile flower sewn to the front right-hand side. It is not packaged and is sold with a star-shaped label attached to the top by a textile thread.,Leonado
2012,3,4/1/2012,Spain,ES,Choking ,Withdrawal from the market ordered by the authorities. ,,Childcare articles and children's equipment,China," Soother ""Comfort Latex Soother"""," LOT 0000003456, Barcode: 8426420266925 C.N. 266924"," The product is a natural latex soother, in blue colour, for babies aged 0-6 months. The packaging is a transparent blister on plastic-coated card.",Suavinex
2012,3,4/1/2006,Spain,ES,Electric shock ,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China, Extension lead, REF.22997 Barcode: 4008928229974, Extension lead with three sockets. It is packaged in a clear plastic bag.,Vivanco
2012,3,4/1/2004,France,FR,Burns and Fire ,Voluntary withdrawal from the market.,,Decorative articles,Netherlands," Decorative arrangement with candles ""Arr Steen Kersk """, PL21750 (supplier reference), Decorative arrangements of artificial pine sprigs and moss in a white ceramic pot with two red candles.,Unknown
2012,3,4/1/2003,Spain,ES,Choking and Strangulation ,Withdrawal from the market ordered by the authorities.  ,,Childcare articles and children's equipment,Italy," Necklace ""Iris Root"" ", model IR 10/11/42C barcode 9006720640107, Iris root attached to a cotton cord. The item is packaged in transparent plastic containing a thin card printed with information about the therapeutic properties and warnings in Spanish about its use for babies.,Popolini
2012,3,4/5/2012,Spain,ES,Electric shock ,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,Unknown," Electric hair clippers ""Hair Clipper""", model: HC-7068 8435188450316, Black and fuchsia coloured electric hair clippers in cardboard packaging.,Surker
2012,3,4/1/2002,Spain,ES,Electric shock ,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China, Socket, REF.13188 Bar code: 8431487131888, White socket packaged in a plastic blister pack.,Leiva Electricidad
2012,3,4/7/2012,Spain,ES,Injuries,Voluntary corrective action taken by the manufacturer.,France Denmark Germany Finland Hungary  Slovenia Bulgaria United Kingdom Norway Estonia Sweden Greece Portugal,Motor vehicles,France, Motorcycle YZF125R," Model YZF125R, code 5D71/2/4/5/7/9/B", 125 cc motorcycle.,Yamaha
2012,3,4/2/2003,France,FR,Injuries ,Voluntary withdrawal from the market and recall from consumers.,,Kitchen/cooking accessories,China, Kitchen set, Product reference," 3-piece large kitchen set comprising: 1 cream whipper, 1 kitchen book, 1 silicone mat, 1 piping bag (with 5 nozzles), 6 mini-jars, 6 mini-bottles, 6 x 7 cm diameter silicone moulds, 6 ice cream dishes, 6 kitchen rings with pushers (3 x 7 cm diameter and 3 x 10 cm diameter).",Orfèvrerie de la Tour
2012,3,4/3/2004,Germany,DE,Injuries and Burns,Import rejected by the customs authorities.,,Machinery,China, Chainsaw," HV-0006, EAN/GTIN: 4897020478614"," Petrol-driven chainsaw, red housing, rated power: 5.0 kW, capacity: 55 cm³, chain pitch: 0.325"", guide bar: 45.5 cm.",Unknown
2012,3,4/5/2006,Bulgaria,BG,Injuries ,Sales ban and withdrawal from the market and recall from consumers ordered by the authorities.,Spain Latvia,Childcare articles and children's equipment,China, Pushchair, Model: Sonic evo Barcode: 8420421634905, Children’s pushchair packed in a cardboard box.,Jane
2012,3,4/11/2012,Lithuania,LT,Chemical ,Voluntary withdrawal from the market and recall from consumers.,,Chemical products,China," Glue ""Super klej Ninbo"""," Art. No. KL-003M, Barcode: 5902376915481."," 2 g tubes of glue with inscriptions in Polish.   The packaging is black cardboard with a transparent plastic window.   A warning label in Lithuanian language is attached, which reads as follows: ""Super Glue Ninbo, 2 g of adhesive for plastic, metal, wood, leather or other smooth surface to stick"". ",Ninbo
2012,3,5,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market and recall from consumers.,,Electrical appliances and equipment,Belgium, Electric panel radiator,, White electric panel radiator with mains supply cord.,Calortec
2012,3,5/1/2012,France,FR,Injuries ,Voluntary withdrawal from the market and recall from consumers.,,Kitchen/cooking accessories,China, Whipped cream dispenser, Product references: 511164/ 511072 / 511146 / 511730 Gencod : 3367305110726 3367302015000 3367305111648 3367305117305, Whipped cream dispenser.,Equinox
2012,3,5/1/2004,Italy,IT,Chemical ,Withdrawal from the market and recall from consumers ordered by the authorities. ,,Chemical products,United States," Tattoo ink ""Viper red"" and ""Snot green"""," Viper red (lot VR110408, MFG 04/08/11 best by 04/15) and Snot green (lot SG110428, MFG 04/28/11 best by 04/15)", Red and green tattoo inks in red and green plastic bottles with a white label and a black screw-top with nozzle for application.,Mom's
2012,3,5/1/2003,Italy,IT,Chemical ,Import rejected by the customs authorities.,,Jewellery,China, Metal costume jewellery, 8 033609 240234," The jewellery is packaged in clear plastic bags with an adhesive label bearing the following wording: ""Brosway Jewels CENTURY CE 23"". ",Brosway
2012,3,5/5/2012,Germany,DE,Chemical ,Voluntary withdrawal from the market by the importer.  Seizure of the product ordered by the authorities,Germany ,Toys,China," Plastic dolls ""Jess Prince & Princess set of dolls, 29 cm"""," Product ref.: 895366126, batch No: 201105"," Two dolls with hard plastic bodies and soft plastic heads: - princess with dark hair, tiara and earrings in a pink dress, - prince with dark hair wearing a blue/grey/gold top and purple trousers, in transparent plastic packaging",Unknown
2012,3,5/1/2002,France,FR,Electric shock and Fire ,Voluntary withdrawal from the market. ,,Communication and media equipment,China, Digital photo frame,  MM914 ," Digital photo frame, sold with mains charger.",Dagtronics Technologie
2012,3,5/7/2012,France,FR,Electric shock and Fire ,Voluntary withdrawal from the market.    ,,Communication and media equipment,China, Camera, MM926, Digital camera sold with mains charger.,Dagtronics Technologie
2012,3,5/2/2003,Lithuania,LT,Electric shock ,Withdrawal from the market ordered by the authorities.,,Electrical appliances and equipment,China," Lamp ""Hand Lighter""",," Mains powered, hand-held lamp supplied in a clear plastic bag with a label.",Hicen
2012,3,5/3/2004,France,FR,Injuries,Voluntary withdrawal from the market and recall from consumers.,Slovenia,Other,Unknown," Breath alcohol tester ""Digital Breath Alcohol Tester""",, Key-ring breath alcohol tester.,Drive Safely
2012,3,5/5/2006,Bulgaria,BG,Strangulation ,Withdrawal from the market and obligation to inform consumers against the risks posed by the product ordered by the authorities. ,,"Clothing, textiles and fashion items",Bangladesh, Girls’ tunic," Item number 1126947, tunic with 1/1 long sleeves, colour 8180 – ash grey, colour – 2055 – pink and violet"," Girls’ tunic with a hood supplied with functional cords and fixed cords in the waist area whose length does not exceed 140 mm. The tunics are supplied with labels containing information in Bulgarian about the item 1126947, the composition, the producer Kanz, the importer and the price. On the front of the tunic there are glued rhinestones forming the inscriptions ""Long live to fun"" and also ""Dance, Dance to feel for"".",Kanz
2012,3,5/11/2012,Denmark,DK,Electric shock ,Withdrawal from the market and recall from consumers ordered by the authorities.,,Electrical appliances and equipment,China, Travel adaptor,, Travel plug adapter - World universal mains adapter. Travel plug adapter in neutral cardboard packaging with a label affixed by the importer.,Global Travel Adaptor
2012,3,6,Romania,RO,Strangulation and injuries,Sales ban and withdrawal from the market ordered by the authorities ,,"Clothing, textiles and fashion items",China, Girls' tracksuit, COD YH019," Girls' two-piece tracksuit consisting of trousers and a jacket with a hood. The suit is intended for children of 6 months. The jacket is cyclamen-coloured with some silver sequins on the front that form the word “Piccla” and the symbol of a heart. On the front side there is also a silver glitter text ""Mone Uina Miss"". The hood of the jacket contains a fixed drawstring with free ends of 22 cm in length. The trousers are the same colour as the jacket and contain a cord with a length of 38 cm in the waist.",Y-H Best Fashion
2012,3,6/1/2012,Greece,GR,Injuries ,Voluntary corrective action taken by the manufacturer.,Spain Slovenia  Denmark Portugal,Recreational crafts,United States," Personal water craft JT1500-AB, STX 15F JT1500-EA, Ultra260X JT1500-HB, Ultra300X JT1500-JB, Ultra300LX",, Personal water craft.,Kawasaki
2012,3,6/1/2006,Cyprus,CY,Chemical ,Voluntary stop of sales and withdrawal from the market by the supplier.,,Toys,China," Doll ""Crawling Baby"""," NO.: JM9804S-G(2022G), L13313 Barcode: 8992222210379 and 6923936230393", Doll in a cardboard box. Walking and crawling doll that emits sounds. ,Jieming
2012,3,6/1/2004,Cyprus,CY,Chemical ,Voluntary stop of sales and withdrawal from the market by the supplier.,,Toys,China, Plastic doll “Jutu Love”," NO. P86305, Barcode: 6712990260978"," Doll and pushchair packed in a plastic bag.  There is a warning about a potential choking hazard due to small parts ""Not for children under 3 years"".",Rong Long
2012,3,6/1/2003,Cyprus,CY,Chemical ,Voluntary stop of sales and withdrawal from the market by the supplier.,,Toys,China, Toy rattlesnake,, A soft plastic toy rattle snake sold in a transparent plastic bag attached to a card. ,Toy Major
2012,3,6/5/2012,Cyprus,CY,Chemical ,Voluntary stop of sales and withdrawal from the market by the supplier.,,Toys,China," Doll ""Nancie""", item no. 85029 , Doll in a cardboard window box (accessories included). Warning choking hazard small parts – not for children under 3 years.,NM Toys World
2012,3,6/1/2002,Poland,PL,Injuries and Strangulation ,Voluntary withdrawal from the market. ,,"Clothing, textiles and fashion items",Germany, Children’s denim jacket," Model no. 426/20/77597/400SK, C1526.466"," Children’s hooded, denim jacket with buttons. The hood is attached to the jacket with buttons and has two loose functional cords. The jacket also has two buttoned straps at the bottom.","C&A, Palomino"
